transaction_id,date,customer_id,product_id,quantity,discount_percent,unit_price,gross_amount,discount_amount,net_amount
T002392,2022-06-08 06:07:50.974194840,C0175,P108,2,10,49.08,98.16,9.815999999999999,88.344
T002393,2022-06-08 11:22:59.075815168,C0145,P094,6,15,220.05,1320.3000000000002,198.04500000000004,1122.255
T002394,2022-06-08 16:38:07.177435488,C0441,P055,3,10,48.14,144.42000000000002,14.442000000000002,129.978
T002395,2022-06-08 21:53:15.279055816,C0126,P084,7,0,539.79,3778.5299999999997,0.0,3778.5299999999997
T002396,2022-06-09 03:08:23.380676136,C0182,P058,3,0,242.75,728.25,0.0,728.25
T002397,2022-06-09 08:23:31.482296464,C0219,P037,8,0,457.49,3659.92,0.0,3659.92
T002398,2022-06-09 13:38:39.583916784,C0436,P016,3,0,41.38,124.14000000000001,0.0,124.14000000000001
T002399,2022-06-09 18:53:47.685537112,C0278,P070,2,0,62.3,124.6,0.0,124.6
T002400,2022-06-10 00:08:55.787157432,C0485,P093,3,0,408.71,1226.1299999999999,0.0,1226.1299999999999
T002401,2022-06-10 05:24:03.888777760,C0083,P165,4,5,214.94,859.76,42.988,816.7719999999999
T002402,2022-06-10 10:39:11.990398080,C0423,P181,5,0,212.78,1063.9,0.0,1063.9
T002403,2022-06-10 15:54:20.092018408,C0483,P144,2,5,37.82,75.64,3.782,71.858
T002404,2022-06-10 21:09:28.193638728,C0141,P018,1,0,199.65,199.65,0.0,199.65
T002405,2022-06-11 02:24:36.295259056,C0334,P147,5,0,53.8,269.0,0.0,269.0
T002406,2022-06-11 07:39:44.396879376,C0496,P172,4,0,226.9,907.6,0.0,907.6
T002407,2022-06-11 12:54:52.498499704,C0095,P130,3,0,190.19,570.5699999999999,0.0,570.5699999999999
T002408,2022-06-11 18:10:00.600120024,C0365,P186,2,0,517.62,1035.24,0.0,1035.24
T002409,2022-06-11 23:25:08.701740352,C0194,P138,4,0,224.39,897.56,0.0,897.56
T002410,2022-06-12 04:40:16.803360672,C0110,P046,8,0,50.31,402.48,0.0,402.48
T002411,2022-06-12 09:55:24.904981000,C0052,P019,2,0,452.1,904.2,0.0,904.2
T002412,2022-06-12 15:10:33.006601328,C0103,P038,5,15,204.62,1023.1,153.465,869.635
T002413,2022-06-12 20:25:41.108221648,C0101,P037,4,0,457.49,1829.96,0.0,1829.96
T002414,2022-06-13 01:40:49.209841976,C0142,P112,7,20,170.76,1195.32,239.06399999999996,956.256
T002415,2022-06-13 06:55:57.311462296,C0201,P045,7,0,490.02,3430.14,0.0,3430.14
T002416,2022-06-13 12:11:05.413082624,C0458,P117,3,5,49.19,147.57,7.378499999999999,140.1915
T002417,2022-06-13 17:26:13.514702944,C0319,P162,2,10,197.03,394.06,39.406,354.654
T002418,2022-06-13 22:41:21.616323272,C0199,P130,3,5,190.19,570.5699999999999,28.528499999999994,542.0414999999999
T002419,2022-06-14 03:56:29.717943592,C0284,P044,1,0,173.91,173.91,0.0,173.91
T002420,2022-06-14 09:11:37.819563920,C0494,P097,4,0,512.95,2051.8,0.0,2051.8
T002421,2022-06-14 14:26:45.921184240,C0217,P083,3,10,166.16,498.48,49.848,448.632
T002422,2022-06-14 19:41:54.022804568,C0046,P124,6,0,203.35,1220.1,0.0,1220.1
T002423,2022-06-15 00:57:02.124424888,C0028,P124,3,5,203.35,610.05,30.5025,579.5474999999999
T002424,2022-06-15 06:12:10.226045216,C0002,P027,4,15,61.22,244.88,36.732,208.148
T002425,2022-06-15 11:27:18.327665536,C0383,P048,6,5,421.78,2530.68,126.53399999999999,2404.1459999999997
T002426,2022-06-15 16:42:26.429285864,C0017,P094,5,0,220.05,1100.25,0.0,1100.25
T002427,2022-06-15 21:57:34.530906184,C0315,P007,2,0,51.86,103.72,0.0,103.72
T002428,2022-06-16 03:12:42.632526512,C0436,P155,6,0,416.29,2497.7400000000002,0.0,2497.7400000000002
T002429,2022-06-16 08:27:50.734146832,C0388,P085,3,5,56.83,170.49,8.5245,161.96550000000002
T002430,2022-06-16 13:42:58.835767160,C0077,P199,5,5,191.3,956.5,47.825,908.675
T002431,2022-06-16 18:58:06.937387480,C0466,P112,7,0,170.76,1195.32,0.0,1195.32
T002432,2022-06-17 00:13:15.039007808,C0387,P089,3,0,176.64,529.92,0.0,529.92
T002433,2022-06-17 05:28:23.140628128,C0371,P128,2,0,623.08,1246.16,0.0,1246.16
T002434,2022-06-17 10:43:31.242248456,C0165,P018,4,20,199.65,798.6,159.72,638.88
T002435,2022-06-17 15:58:39.343868776,C0097,P033,4,0,45.3,181.2,0.0,181.2
T002436,2022-06-17 21:13:47.445489104,C0105,P161,5,0,211.26,1056.3,0.0,1056.3
T002437,2022-06-18 02:28:55.547109424,C0024,P096,3,0,173.11,519.33,0.0,519.33
T002438,2022-06-18 07:44:03.648729752,C0200,P122,4,0,53.5,214.0,0.0,214.0
T002439,2022-06-18 12:59:11.750350072,C0035,P025,2,15,46.42,92.84,13.926000000000002,78.914
T002440,2022-06-18 18:14:19.851970400,C0002,P142,3,0,54.88,164.64000000000001,0.0,164.64000000000001
T002441,2022-06-18 23:29:27.953590720,C0289,P166,5,5,51.14,255.7,12.785,242.915
T002442,2022-06-19 04:44:36.055211048,C0332,P166,6,0,51.14,306.84000000000003,0.0,306.84000000000003
T002443,2022-06-19 09:59:44.156831368,C0342,P004,3,5,221.01,663.03,33.1515,629.8785
T002444,2022-06-19 15:14:52.258451696,C0461,P108,4,15,49.08,196.32,29.447999999999997,166.87199999999999
T002445,2022-06-19 20:30:00.360072016,C0138,P190,3,0,181.36,544.08,0.0,544.08
T002446,2022-06-20 01:45:08.461692344,C0337,P082,2,0,171.88,343.76,0.0,343.76
T002447,2022-06-20 07:00:16.563312664,C0062,P010,4,0,586.18,2344.72,0.0,2344.72
T002448,2022-06-20 12:15:24.664932992,C0299,P035,6,0,56.11,336.65999999999997,0.0,336.65999999999997
T002449,2022-06-20 17:30:32.766553312,C0197,P099,6,5,47.75,286.5,14.325,272.175
T002450,2022-06-20 22:45:40.868173640,C0377,P104,3,15,48.89,146.67000000000002,22.000500000000002,124.66950000000001
T002451,2022-06-21 04:00:48.969793960,C0059,P023,5,0,52.93,264.65,0.0,264.65
T002452,2022-06-21 09:15:57.071414288,C0265,P065,3,10,43.17,129.51,12.950999999999999,116.559
T002453,2022-06-21 14:31:05.173034608,C0333,P082,1,0,171.88,171.88,0.0,171.88
T002454,2022-06-21 19:46:13.274654936,C0188,P153,6,0,203.27,1219.6200000000001,0.0,1219.6200000000001
T002455,2022-06-22 01:01:21.376275256,C0063,P181,4,5,212.78,851.12,42.556000000000004,808.564
T002456,2022-06-22 06:16:29.477895584,C0308,P017,3,15,199.57,598.71,89.80650000000001,508.9035
T002457,2022-06-22 11:31:37.579515904,C0279,P185,5,0,49.39,246.95,0.0,246.95
T002458,2022-06-22 16:46:45.681136232,C0030,P148,2,0,215.26,430.52,0.0,430.52
T002459,2022-06-22 22:01:53.782756552,C0171,P128,3,5,623.08,1869.2400000000002,93.462,1775.7780000000002
T002460,2022-06-23 03:17:01.884376880,C0452,P153,4,10,203.27,813.08,81.308,731.772
T002461,2022-06-23 08:32:09.985997200,C0021,P170,4,15,57.43,229.72,34.458,195.262
T002462,2022-06-23 13:47:18.087617528,C0299,P173,5,0,222.63,1113.15,0.0,1113.15
T002463,2022-06-23 19:02:26.189237848,C0201,P031,7,10,245.61,1719.27,171.92700000000002,1547.3429999999998
T002464,2022-06-24 00:17:34.290858176,C0135,P065,4,0,43.17,172.68,0.0,172.68
T002465,2022-06-24 05:32:42.392478496,C0272,P180,3,5,207.72,623.16,31.157999999999998,592.002
T002466,2022-06-24 10:47:50.494098824,C0023,P080,2,0,620.92,1241.84,0.0,1241.84
T002467,2022-06-24 16:02:58.595719144,C0442,P092,4,0,206.04,824.16,0.0,824.16
T002468,2022-06-24 21:18:06.697339472,C0087,P149,5,15,190.67,953.3499999999999,143.00249999999997,810.3475
T002469,2022-06-25 02:33:14.798959792,C0031,P030,4,5,51.69,206.76,10.338,196.422
T002470,2022-06-25 07:48:22.900580120,C0121,P123,3,0,57.11,171.32999999999998,0.0,171.32999999999998
T002471,2022-06-25 13:03:31.002200448,C0069,P131,7,10,203.74,1426.18,142.61800000000002,1283.5620000000001
T002472,2022-06-25 18:18:39.103820768,C0134,P070,1,5,62.3,62.3,3.115,59.184999999999995
T002473,2022-06-25 23:33:47.205441096,C0371,P171,8,0,44.43,355.44,0.0,355.44
T002474,2022-06-26 04:48:55.307061416,C0449,P029,5,0,49.08,245.39999999999998,0.0,245.39999999999998
T002475,2022-06-26 10:04:03.408681744,C0315,P003,6,0,207.01,1242.06,0.0,1242.06
T002476,2022-06-26 15:19:11.510302064,C0496,P186,2,0,517.62,1035.24,0.0,1035.24
T002477,2022-06-26 20:34:19.611922392,C0412,P161,2,20,211.26,422.52,84.50399999999999,338.01599999999996
T002478,2022-06-27 01:49:27.713542712,C0146,P075,3,5,185.49,556.47,27.823500000000003,528.6465000000001
T002479,2022-06-27 07:04:35.815163040,C0472,P045,4,15,490.02,1960.08,294.01199999999994,1666.068
T002480,2022-06-27 12:19:43.916783360,C0333,P069,4,5,48.23,192.92,9.645999999999999,183.274
T002481,2022-06-27 17:34:52.018403688,C0481,P160,2,5,204.08,408.16,20.408,387.752
T002482,2022-06-27 22:50:00.120024008,C0394,P111,1,0,536.74,536.74,0.0,536.74
T002483,2022-06-28 04:05:08.221644336,C0263,P084,4,5,539.79,2159.16,107.958,2051.2019999999998
T002484,2022-06-28 09:20:16.323264656,C0293,P052,4,10,233.65,934.6,93.46,841.14
T002485,2022-06-28 14:35:24.424884984,C0480,P192,4,0,435.85,1743.4,0.0,1743.4
T002486,2022-06-28 19:50:32.526505304,C0429,P116,2,5,214.16,428.32,21.416,406.904
T002487,2022-06-29 01:05:40.628125632,C0086,P103,4,0,472.57,1890.28,0.0,1890.28
T002488,2022-06-29 06:20:48.729745952,C0016,P168,4,10,410.93,1643.72,164.372,1479.348
T002489,2022-06-29 11:35:56.831366280,C0216,P141,7,20,233.01,1631.07,326.214,1304.856
T002490,2022-06-29 16:51:04.932986600,C0116,P080,1,5,620.92,620.92,31.046,589.8739999999999
T002491,2022-06-29 22:06:13.034606928,C0118,P029,4,0,49.08,196.32,0.0,196.32
T002492,2022-06-30 03:21:21.136227248,C0270,P191,4,5,176.9,707.6,35.38,672.22
T002493,2022-06-30 08:36:29.237847576,C0395,P154,8,10,49.85,398.8,39.88,358.92
T002494,2022-06-30 13:51:37.339467896,C0467,P102,4,15,51.51,206.04,30.906,175.134
T002495,2022-06-30 19:06:45.441088224,C0343,P059,6,0,46.54,279.24,0.0,279.24
T002496,2022-07-01 00:21:53.542708544,C0162,P177,2,10,49.67,99.34,9.934000000000001,89.406
T002497,2022-07-01 05:37:01.644328872,C0188,P181,6,0,212.78,1276.68,0.0,1276.68
T002498,2022-07-01 10:52:09.745949192,C0104,P159,4,10,458.43,1833.72,183.372,1650.348
T002499,2022-07-01 16:07:17.847569520,C0141,P012,2,15,219.29,438.58,65.78699999999999,372.793
T002500,2022-07-01 21:22:25.949189840,C0167,P186,2,15,517.62,1035.24,155.286,879.954
T002501,2022-07-02 02:37:34.050810168,C0300,P164,4,5,55.05,220.2,11.01,209.19
T002502,2022-07-02 07:52:42.152430488,C0028,P010,5,5,586.18,2930.8999999999996,146.545,2784.3549999999996
T002503,2022-07-02 13:07:50.254050816,C0424,P134,3,15,197.73,593.1899999999999,88.97849999999998,504.21149999999994
T002504,2022-07-02 18:22:58.355671136,C0272,P135,8,5,564.29,4514.32,225.71599999999998,4288.603999999999
T002505,2022-07-02 23:38:06.457291464,C0050,P031,5,0,245.61,1228.0500000000002,0.0,1228.0500000000002
T002506,2022-07-03 04:53:14.558911784,C0371,P091,2,15,480.94,961.88,144.282,817.598
T002507,2022-07-03 10:08:22.660532112,C0156,P200,5,0,212.49,1062.45,0.0,1062.45
T002508,2022-07-03 15:23:30.762152432,C0324,P003,5,5,207.01,1035.05,51.7525,983.2974999999999
T002509,2022-07-03 20:38:38.863772760,C0348,P104,5,0,48.89,244.45,0.0,244.45
T002510,2022-07-04 01:53:46.965393080,C0121,P175,5,0,192.12,960.6,0.0,960.6
T002511,2022-07-04 07:08:55.067013408,C0444,P126,3,5,542.9,1628.6999999999998,81.43499999999999,1547.2649999999999
T002512,2022-07-04 12:24:03.168633728,C0140,P001,4,5,471.78,1887.12,94.35599999999998,1792.764
T002513,2022-07-04 17:39:11.270254056,C0016,P173,3,0,222.63,667.89,0.0,667.89
T002514,2022-07-04 22:54:19.371874376,C0309,P182,4,0,532.67,2130.68,0.0,2130.68
T002515,2022-07-05 04:09:27.473494704,C0438,P178,2,0,52.24,104.48,0.0,104.48
T002516,2022-07-05 09:24:35.575115024,C0049,P135,4,10,564.29,2257.16,225.71599999999998,2031.444
T002517,2022-07-05 14:39:43.676735352,C0164,P191,1,0,176.9,176.9,0.0,176.9
T002518,2022-07-05 19:54:51.778355672,C0062,P015,2,15,46.88,93.76,14.064,79.696
T002519,2022-07-06 01:09:59.879976000,C0340,P089,4,0,176.64,706.56,0.0,706.56
T002520,2022-07-06 06:25:07.981596320,C0154,P195,4,15,191.96,767.84,115.176,652.664
T002521,2022-07-06 11:40:16.083216648,C0312,P158,3,5,54.95,164.85000000000002,8.242500000000001,156.60750000000002
T002522,2022-07-06 16:55:24.184836968,C0376,P122,4,0,53.5,214.0,0.0,214.0
T002523,2022-07-06 22:10:32.286457296,C0346,P116,5,0,214.16,1070.8,0.0,1070.8
T002524,2022-07-07 03:25:40.388077616,C0150,P196,3,10,207.29,621.87,62.187,559.683
T002525,2022-07-07 08:40:48.489697944,C0376,P036,3,20,464.61,1393.83,278.76599999999996,1115.0639999999999
T002526,2022-07-07 13:55:56.591318264,C0073,P067,5,20,49.19,245.95,49.19,196.76
T002527,2022-07-07 19:11:04.692938592,C0069,P133,7,0,47.97,335.78999999999996,0.0,335.78999999999996
T002528,2022-07-08 00:26:12.794558912,C0465,P025,2,0,46.42,92.84,0.0,92.84
T002529,2022-07-08 05:41:20.896179240,C0177,P011,4,0,46.78,187.12,0.0,187.12
T002530,2022-07-08 10:56:28.997799560,C0354,P200,3,0,212.49,637.47,0.0,637.47
T002531,2022-07-08 16:11:37.099419888,C0002,P066,3,0,172.11,516.33,0.0,516.33
T002532,2022-07-08 21:26:45.201040216,C0309,P156,4,5,195.85,783.4,39.17,744.23
T002533,2022-07-09 02:41:53.302660536,C0119,P060,3,5,44.04,132.12,6.606,125.51400000000001
T002534,2022-07-09 07:57:01.404280864,C0007,P138,6,10,224.39,1346.34,134.634,1211.706
T002535,2022-07-09 13:12:09.505901184,C0255,P050,3,0,498.03,1494.09,0.0,1494.09
T002536,2022-07-09 18:27:17.607521512,C0484,P167,1,0,200.81,200.81,0.0,200.81
T002537,2022-07-09 23:42:25.709141832,C0461,P165,4,0,214.94,859.76,0.0,859.76
T002538,2022-07-10 04:57:33.810762160,C0404,P063,3,15,206.7,620.0999999999999,93.01499999999999,527.0849999999999
T002539,2022-07-10 10:12:41.912382480,C0478,P189,6,15,52.13,312.78000000000003,46.91700000000001,265.863
T002540,2022-07-10 15:27:50.014002808,C0414,P092,3,0,206.04,618.12,0.0,618.12
T002541,2022-07-10 20:42:58.115623128,C0075,P038,4,0,204.62,818.48,0.0,818.48
T002542,2022-07-11 01:58:06.217243456,C0351,P120,3,0,50.39,151.17000000000002,0.0,151.17000000000002
T002543,2022-07-11 07:13:14.318863776,C0195,P033,7,5,45.3,317.09999999999997,15.854999999999997,301.24499999999995
T002544,2022-07-11 12:28:22.420484104,C0187,P075,5,0,185.49,927.45,0.0,927.45
T002545,2022-07-11 17:43:30.522104424,C0450,P045,8,0,490.02,3920.16,0.0,3920.16
T002546,2022-07-11 22:58:38.623724752,C0496,P172,1,0,226.9,226.9,0.0,226.9
T002547,2022-07-12 04:13:46.725345072,C0003,P129,4,10,572.59,2290.36,229.03600000000003,2061.324
T002548,2022-07-12 09:28:54.826965400,C0184,P053,2,0,49.08,98.16,0.0,98.16
T002549,2022-07-12 14:44:02.928585720,C0335,P175,3,5,192.12,576.36,28.818,547.542
T002550,2022-07-12 19:59:11.030206048,C0273,P161,5,5,211.26,1056.3,52.815,1003.4849999999999
T002551,2022-07-13 01:14:19.131826368,C0368,P067,3,10,49.19,147.57,14.756999999999998,132.813
T002552,2022-07-13 06:29:27.233446696,C0052,P143,10,0,194.64,1946.3999999999999,0.0,1946.3999999999999
T002553,2022-07-13 11:44:35.335067016,C0263,P105,4,0,574.84,2299.36,0.0,2299.36
T002554,2022-07-13 16:59:43.436687344,C0368,P014,3,15,53.03,159.09,23.8635,135.22650000000002
T002555,2022-07-13 22:14:51.538307664,C0133,P151,7,0,199.35,1395.45,0.0,1395.45
T002556,2022-07-14 03:29:59.639927992,C0482,P124,2,0,203.35,406.7,0.0,406.7
T002557,2022-07-14 08:45:07.741548312,C0225,P182,5,0,532.67,2663.35,0.0,2663.35
T002558,2022-07-14 14:00:15.843168640,C0310,P120,4,10,50.39,201.56,20.156,181.404
T002559,2022-07-14 19:15:23.944788960,C0061,P136,5,0,42.05,210.25,0.0,210.25
T002560,2022-07-15 00:30:32.046409288,C0365,P182,6,5,532.67,3196.0199999999995,159.801,3036.2189999999996
T002561,2022-07-15 05:45:40.148029608,C0016,P036,4,0,464.61,1858.44,0.0,1858.44
T002562,2022-07-15 11:00:48.249649936,C0229,P128,7,0,623.08,4361.56,0.0,4361.56
T002563,2022-07-15 16:15:56.351270256,C0195,P180,4,5,207.72,830.88,41.544,789.336
T002564,2022-07-15 21:31:04.452890584,C0251,P134,7,5,197.73,1384.11,69.20549999999999,1314.9044999999999
T002565,2022-07-16 02:46:12.554510904,C0443,P097,5,0,512.95,2564.75,0.0,2564.75
T002566,2022-07-16 08:01:20.656131232,C0303,P156,4,0,195.85,783.4,0.0,783.4
T002567,2022-07-16 13:16:28.757751552,C0048,P178,6,5,52.24,313.44,15.672,297.768
T002568,2022-07-16 18:31:36.859371880,C0235,P166,3,0,51.14,153.42000000000002,0.0,153.42000000000002
T002569,2022-07-16 23:46:44.960992200,C0121,P158,3,0,54.95,164.85000000000002,0.0,164.85000000000002
T002570,2022-07-17 05:01:53.062612528,C0499,P081,4,10,239.61,958.44,95.84400000000001,862.596
T002571,2022-07-17 10:17:01.164232848,C0320,P073,4,10,506.22,2024.88,202.48800000000003,1822.392
T002572,2022-07-17 15:32:09.265853176,C0050,P182,2,0,532.67,1065.34,0.0,1065.34
T002573,2022-07-17 20:47:17.367473496,C0469,P071,4,0,48.45,193.8,0.0,193.8
T002574,2022-07-18 02:02:25.469093824,C0041,P046,5,0,50.31,251.55,0.0,251.55
T002575,2022-07-18 07:17:33.570714144,C0456,P156,3,10,195.85,587.55,58.755,528.795
T002576,2022-07-18 12:32:41.672334472,C0022,P145,3,10,166.64,499.91999999999996,49.992,449.92799999999994
T002577,2022-07-18 17:47:49.773954792,C0371,P176,4,0,172.09,688.36,0.0,688.36
T002578,2022-07-18 23:02:57.875575120,C0182,P172,5,10,226.9,1134.5,113.45,1021.05
T002579,2022-07-19 04:18:05.977195440,C0005,P060,3,20,44.04,132.12,26.424,105.696
T002580,2022-07-19 09:33:14.078815768,C0145,P060,4,20,44.04,176.16,35.232,140.928
T002581,2022-07-19 14:48:22.180436088,C0357,P005,3,20,190.68,572.04,114.40799999999999,457.63199999999995
T002582,2022-07-19 20:03:30.282056416,C0078,P197,5,10,211.14,1055.6999999999998,105.56999999999998,950.1299999999999
T002583,2022-07-20 01:18:38.383676736,C0231,P198,4,0,178.17,712.68,0.0,712.68
T002584,2022-07-20 06:33:46.485297064,C0297,P135,7,0,564.29,3950.0299999999997,0.0,3950.0299999999997
T002585,2022-07-20 11:48:54.586917384,C0348,P181,4,10,212.78,851.12,85.11200000000001,766.008
T002586,2022-07-20 17:04:02.688537712,C0479,P145,2,0,166.64,333.28,0.0,333.28
T002587,2022-07-20 22:19:10.790158032,C0209,P059,3,0,46.54,139.62,0.0,139.62
T002588,2022-07-21 03:34:18.891778360,C0163,P009,5,0,449.64,2248.2,0.0,2248.2
T002589,2022-07-21 08:49:26.993398680,C0168,P150,6,10,195.37,1172.22,117.22200000000001,1054.998
T002590,2022-07-21 14:04:35.095019008,C0278,P045,5,0,490.02,2450.1,0.0,2450.1
T002591,2022-07-21 19:19:43.196639328,C0237,P187,4,0,229.22,916.88,0.0,916.88
T002592,2022-07-22 00:34:51.298259656,C0176,P080,3,5,620.92,1862.7599999999998,93.13799999999999,1769.6219999999998
T002593,2022-07-22 05:49:59.399879984,C0053,P013,3,20,209.03,627.09,125.418,501.672
T002594,2022-07-22 11:05:07.501500304,C0349,P083,8,0,166.16,1329.28,0.0,1329.28
T002595,2022-07-22 16:20:15.603120632,C0010,P012,1,5,219.29,219.29,10.964500000000001,208.32549999999998
T002596,2022-07-22 21:35:23.704740952,C0146,P164,5,0,55.05,275.25,0.0,275.25
T002597,2022-07-23 02:50:31.806361280,C0227,P010,6,0,586.18,3517.08,0.0,3517.08
T002598,2022-07-23 08:05:39.907981600,C0236,P016,6,0,41.38,248.28000000000003,0.0,248.28000000000003
T002599,2022-07-23 13:20:48.009601928,C0464,P092,5,10,206.04,1030.2,103.02,927.1800000000001
T002600,2022-07-23 18:35:56.111222248,C0242,P019,1,15,452.1,452.1,67.815,384.285
T002601,2022-07-23 23:51:04.212842576,C0305,P104,3,5,48.89,146.67000000000002,7.333500000000002,139.3365
T002602,2022-07-24 05:06:12.314462896,C0071,P134,4,0,197.73,790.92,0.0,790.92
T002603,2022-07-24 10:21:20.416083224,C0158,P132,4,10,48.65,194.6,19.46,175.14
T002604,2022-07-24 15:36:28.517703544,C0019,P158,9,0,54.95,494.55,0.0,494.55
T002605,2022-07-24 20:51:36.619323872,C0055,P103,4,0,472.57,1890.28,0.0,1890.28
T002606,2022-07-25 02:06:44.720944192,C0444,P095,2,10,211.76,423.52,42.352,381.168
T002607,2022-07-25 07:21:52.822564520,C0215,P174,2,10,44.28,88.56,8.856,79.70400000000001
T002608,2022-07-25 12:37:00.924184840,C0456,P027,2,15,61.22,122.44,18.366,104.074
T002609,2022-07-25 17:52:09.025805168,C0209,P173,3,5,222.63,667.89,33.3945,634.4955
T002610,2022-07-25 23:07:17.127425488,C0021,P037,5,15,457.49,2287.45,343.1175,1944.3324999999998
T002611,2022-07-26 04:22:25.229045816,C0282,P137,2,0,179.95,359.9,0.0,359.9
T002612,2022-07-26 09:37:33.330666136,C0249,P061,5,0,550.32,2751.6000000000004,0.0,2751.6000000000004
T002613,2022-07-26 14:52:41.432286464,C0028,P035,5,10,56.11,280.55,28.055,252.495
T002614,2022-07-26 20:07:49.533906784,C0423,P106,4,0,49.61,198.44,0.0,198.44
T002615,2022-07-27 01:22:57.635527112,C0417,P047,3,0,191.12,573.36,0.0,573.36
T002616,2022-07-27 06:38:05.737147432,C0296,P149,3,10,190.67,572.01,57.201,514.809
T002617,2022-07-27 11:53:13.838767760,C0211,P145,5,10,166.64,833.1999999999999,83.32,749.8799999999999
T002618,2022-07-27 17:08:21.940388080,C0285,P055,6,0,48.14,288.84000000000003,0.0,288.84000000000003
T002619,2022-07-27 22:23:30.042008408,C0020,P088,4,0,183.59,734.36,0.0,734.36
T002620,2022-07-28 03:38:38.143628728,C0020,P095,3,10,211.76,635.28,63.52799999999999,571.752
T002621,2022-07-28 08:53:46.245249056,C0330,P006,4,10,477.38,1909.52,190.952,1718.568
T002622,2022-07-28 14:08:54.346869376,C0396,P121,4,15,213.88,855.52,128.328,727.192
T002623,2022-07-28 19:24:02.448489704,C0120,P163,3,5,41.23,123.69,6.184500000000001,117.5055
T002624,2022-07-29 00:39:10.550110024,C0097,P050,3,0,498.03,1494.09,0.0,1494.09
T002625,2022-07-29 05:54:18.651730352,C0120,P165,9,5,214.94,1934.46,96.723,1837.737
T002626,2022-07-29 11:09:26.753350672,C0025,P013,6,0,209.03,1254.18,0.0,1254.18
T002627,2022-07-29 16:24:34.854971000,C0153,P025,6,0,46.42,278.52,0.0,278.52
T002628,2022-07-29 21:39:42.956591320,C0245,P123,4,0,57.11,228.44,0.0,228.44
T002629,2022-07-30 02:54:51.058211648,C0260,P129,3,0,572.59,1717.77,0.0,1717.77
T002630,2022-07-30 08:09:59.159831968,C0004,P049,3,0,177.3,531.9000000000001,0.0,531.9000000000001
T002631,2022-07-30 13:25:07.261452296,C0393,P122,8,0,53.5,428.0,0.0,428.0
T002632,2022-07-30 18:40:15.363072616,C0143,P035,4,5,56.11,224.44,11.222000000000001,213.218
T002633,2022-07-30 23:55:23.464692944,C0282,P083,3,0,166.16,498.48,0.0,498.48
T002634,2022-07-31 05:10:31.566313264,C0335,P053,3,0,49.08,147.24,0.0,147.24
T002635,2022-07-31 10:25:39.667933592,C0346,P180,4,5,207.72,830.88,41.544,789.336
T002636,2022-07-31 15:40:47.769553912,C0220,P182,1,0,532.67,532.67,0.0,532.67
T002637,2022-07-31 20:55:55.871174240,C0327,P076,5,5,49.27,246.35000000000002,12.3175,234.03250000000003
T002638,2022-08-01 02:11:03.972794560,C0160,P104,2,10,48.89,97.78,9.777999999999999,88.00200000000001
T002639,2022-08-01 07:26:12.074414888,C0076,P047,5,15,191.12,955.6,143.34,812.26
T002640,2022-08-01 12:41:20.176035208,C0099,P043,3,0,494.74,1484.22,0.0,1484.22
T002641,2022-08-01 17:56:28.277655536,C0180,P148,7,10,215.26,1506.82,150.682,1356.138
T002642,2022-08-01 23:11:36.379275856,C0127,P161,3,5,211.26,633.78,31.688999999999997,602.091
T002643,2022-08-02 04:26:44.480896184,C0032,P093,3,5,408.71,1226.1299999999999,61.3065,1164.8235
T002644,2022-08-02 09:41:52.582516504,C0265,P144,6,15,37.82,226.92000000000002,34.038000000000004,192.882
T002645,2022-08-02 14:57:00.684136832,C0334,P078,6,5,221.1,1326.6,66.33,1260.27
T002646,2022-08-02 20:12:08.785757152,C0013,P007,2,0,51.86,103.72,0.0,103.72
T002647,2022-08-03 01:27:16.887377480,C0440,P070,6,10,62.3,373.79999999999995,37.379999999999995,336.41999999999996
T002648,2022-08-03 06:42:24.988997800,C0380,P149,6,20,190.67,1144.02,228.804,915.216
T002649,2022-08-03 11:57:33.090618128,C0428,P036,8,15,464.61,3716.88,557.532,3159.348
T002650,2022-08-03 17:12:41.192238448,C0481,P104,2,20,48.89,97.78,19.555999999999997,78.224
T002651,2022-08-03 22:27:49.293858776,C0352,P054,6,0,46.42,278.52,0.0,278.52
T002652,2022-08-04 03:42:57.395479104,C0339,P147,4,0,53.8,215.2,0.0,215.2
T002653,2022-08-04 08:58:05.497099424,C0414,P025,2,0,46.42,92.84,0.0,92.84
T002654,2022-08-04 14:13:13.598719752,C0400,P067,3,0,49.19,147.57,0.0,147.57
T002655,2022-08-04 19:28:21.700340072,C0396,P109,4,0,201.99,807.96,0.0,807.96
T002656,2022-08-05 00:43:29.801960400,C0202,P181,5,10,212.78,1063.9,106.39,957.5100000000001
T002657,2022-08-05 05:58:37.903580720,C0450,P048,2,5,421.78,843.56,42.17799999999999,801.382
T002658,2022-08-05 11:13:46.005201048,C0018,P170,5,5,57.43,287.15,14.3575,272.79249999999996
T002659,2022-08-05 16:28:54.106821368,C0397,P175,3,0,192.12,576.36,0.0,576.36
T002660,2022-08-05 21:44:02.208441696,C0093,P091,4,0,480.94,1923.76,0.0,1923.76
T002661,2022-08-06 02:59:10.310062016,C0280,P170,1,10,57.43,57.43,5.742999999999999,51.687
T002662,2022-08-06 08:14:18.411682344,C0358,P002,3,5,480.13,1440.3899999999999,72.0195,1368.3705
T002663,2022-08-06 13:29:26.513302664,C0396,P134,7,5,197.73,1384.11,69.20549999999999,1314.9044999999999
